ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
2011	62	1	1	0.000000	167.564516	111.725806	0.000000	0.000000	0	116	0
2012	2865	1	1	0.000000	64.715183	62.402094	0.000000	0.000000	0	678	0
2013	858	1	0	0.000000	72.518648	71.199301	0.000000	0.000000	0	284	0
2014	44	1	1	0.000000	425.545455	272.977273	0.000000	0.000000	0	303	0
2015	246	1	1	0.000000	380.093496	276.792683	0.000000	0.000000	0	453	0
2016	256	2	1	0.000000	268.421875	188.429688	0.000000	0.000000	0	357	0
2017	459	1	0	0.000000	104.662309	103.002179	0.000000	0.000000	0	194	0
2018	6773	0	0	0.000000	76.117968	73.783848	0.000000	0.000000	0	1479	0
2019	1	1	1	0.000000	95.000000	95.000000	0.000000	0.000000	0	46	0
2020	1	1	1	0.000000	95.000000	95.000000	0.000000	0.000000	0	46	0
2021	47	1	1	0.000000	79.595745	77.191489	0.000000	0.000000	0	52	0
2022	2646	0	1	0.000000	86.739985	84.570295	0.000000	0.000000	0	666	0
2023	14	2	2	0.000000	182.071429	157.428571	0.000000	0.000000	0	93	0
2024	42	1	1	0.000000	77.428571	61.738095	0.000000	0.000000	0	48	0
2025	69	2	2	0.000000	163.043478	114.057971	0.000000	0.000000	0	122	0
2026	37	1	1	0.000000	93.891892	92.351351	0.000000	0.000000	0	55	0
2027	89	2	2	0.000000	194.370787	117.426966	0.000000	0.000000	0	130	0
2028	4	1	1	0.000000	98.250000	94.250000	0.000000	0.000000	0	48	0
2029	4	1	1	0.000000	80.000000	80.000000	0.000000	0.000000	0	40	0
2030	16	1	1	0.000000	84.812500	81.875000	0.000000	0.000000	0	51	0
2031	15140	1	1	0.000000	83.574439	81.277213	0.000000	0.000000	0	3664	0
2032	2	2	1	0.000000	120.000000	120.000000	0.000000	0.000000	0	56	0
2033	13499	0	0	0.000000	78.007852	76.207052	0.000000	0.000000	0	2955	0
2034	927	0	0	0.000000	43.996764	43.179072	0.000000	0.000000	0	132	0
2035	314	1	1	0.000000	285.888535	249.678344	0.000000	0.000000	0	378	0
2036	2	2	2	0.000000	313.500000	220.500000	0.000000	0.000000	0	148	0
2037	4	2	1	0.000000	850.750000	623.750000	0.000000	0.000000	0	445	0
2038	35	1	1	0.000000	855.142857	572.371429	0.000000	0.000000	0	518	0
2039	9	1	2	0.000000	1025.666667	982.333333	0.000000	0.000000	0	555	0
2040	50	2	2	0.000000	1140.120000	686.140000	0.000000	0.000000	0	686	0
2041	24	2	1	0.000000	962.958333	637.250000	0.000000	0.000000	0	543	0
2042	18	1	1	0.000000	822.500000	734.222222	0.000000	0.000000	0	426	0
2043	6	1	2	0.000000	908.333333	897.000000	0.000000	0.000000	0	452	0
2044	17	2	2	0.000000	1015.411765	518.529412	0.000000	0.000000	0	612	0
2045	19	1	1	0.000000	192.315789	187.894737	0.000000	0.000000	0	100	0
2046	2	2	2	0.000000	508.000000	503.000000	0.000000	0.000000	0	261	0
2047	2	1	2	0.000000	311.000000	311.000000	0.000000	0.000000	0	164	0
2048	18	1	1	0.000000	141.666667	141.666667	0.000000	0.000000	0	70	0
2049	1	2	1	0.000000	233.000000	233.000000	0.000000	0.000000	0	115	0
2050	11	1	1	0.000000	100.636364	100.636364	0.000000	0.000000	0	55	0
2051	81	1	2	0.000000	177.234568	119.777778	0.000000	0.000000	0	150	0
2052	518	1	1	0.000000	94.411197	88.859073	0.000000	0.000000	0	191	0
2053	165	1	1	0.000000	121.145455	119.042424	0.000000	0.000000	0	104	0
2054	33	1	1	0.000000	106.090909	105.272727	0.000000	0.000000	0	65	0
2055	18	1	1	0.000000	100.333333	100.333333	0.000000	0.000000	0	54	0
2056	39	1	1	0.000000	57.410256	56.871795	0.000000	0.000000	0	42	0
2057	6	1	1	0.000000	70.000000	70.000000	0.000000	0.000000	0	35	0
2058	26	2	2	0.000000	137.384615	73.423077	0.000000	0.000000	0	70	0
2059	22	1	2	0.000000	208.227273	203.409091	0.000000	0.000000	0	113	0
2060	629	1	1	0.000000	52.777424	17.241653	0.000000	0.000000	0	193	0
2061	3	1	0	0.000000	202.666667	201.333333	0.000000	0.000000	0	102	0
2062	59	2	2	0.000000	192.881356	156.203390	0.000000	0.000000	0	128	0
2063	41	2	1	0.000000	208.121951	206.926829	0.000000	0.000000	0	121	0
2064	52	1	1	0.000000	110.288462	108.653846	0.000000	0.000000	0	64	0
2065	47	1	1	0.000000	195.361702	171.914894	0.000000	0.000000	0	118	0
2066	46	1	1	0.000000	171.826087	106.869565	0.000000	0.000000	0	126	0
2067	37	1	1	0.000000	178.027027	125.783784	0.000000	0.000000	0	126	0
2068	50	1	0	0.000000	72.200000	70.940000	0.000000	0.000000	0	49	0
2069	54	0	2	0.000000	172.351852	135.425926	0.000000	0.000000	0	118	0
2070	47	2	0	0.000000	152.531915	106.425532	0.000000	0.000000	0	88	0
2071	36	1	1	0.000000	64.888889	62.888889	0.000000	0.000000	0	41	0
2072	16	0	2	0.000000	137.625000	136.062500	0.000000	0.000000	0	73	0
2073	1879	0	1	0.000000	59.434274	55.641299	0.000000	0.000000	0	436	0
2074	69	0	0	0.000000	154.057971	85.362319	0.000000	0.000000	0	104	0
2075	12	0	0	0.000000	136.166667	134.666667	0.000000	0.000000	0	68	0
2076	15	2	0	0.000000	144.733333	141.133333	0.000000	0.000000	0	71	0
2077	34	1	1	0.000000	64.323529	63.735294	0.000000	0.000000	0	38	0
2078	2	0	2	0.000000	134.000000	130.000000	0.000000	0.000000	0	62	0
2079	279	0	1	0.000000	113.587814	106.232975	0.000000	0.000000	0	192	0
2080	1531	2	0	0.000000	100.900718	98.962769	0.000000	0.000000	0	500	0
2081	126	2	1	0.000000	110.309524	107.531746	0.000000	0.000000	0	85	0
2082	42	1	1	0.000000	87.833333	86.666667	0.000000	0.000000	0	46	0
2083	195	1	1	0.000000	113.820513	108.805128	0.000000	0.000000	0	112	0
2084	2350	1	1	0.000000	94.387234	92.028936	0.000000	0.000000	0	626	0
2085	507	2	2	0.000000	192.506903	153.779093	0.000000	0.000000	0	379	0
2086	107	1	1	0.000000	110.028037	106.373832	0.000000	0.000000	0	96	0
2087	6	2	2	0.000000	256.833333	256.833333	0.000000	0.000000	0	132	0
2088	50	1	1	0.000000	132.240000	129.760000	0.000000	0.000000	0	82	0
2089	55	2	2	0.000000	216.072727	142.000000	0.000000	0.000000	0	146	0
2090	54	1	1	0.000000	95.740741	92.759259	0.000000	0.000000	0	62	0
2091	106	1	1	0.000000	126.820755	123.886792	0.000000	0.000000	0	106	0
2092	818	1	1	0.000000	46.640587	45.586797	0.000000	0.000000	0	208	0
2093	19	1	1	0.000000	84.578947	84.578947	0.000000	0.000000	0	50	0
2094	1	2	1	0.000000	189.000000	189.000000	0.000000	0.000000	0	95	0
2095	1014	1	1	0.000000	38.667653	37.802761	0.000000	0.000000	0	235	0
2096	63	1	2	0.000000	284.317460	278.301587	0.000000	0.000000	0	173	0
2097	29	2	2	0.000000	297.241379	261.827586	0.000000	0.000000	0	190	0
2098	111	2	2	0.000000	264.837838	219.819820	0.000000	0.000000	0	214	0
2099	133	2	2	0.000000	226.210526	202.541353	0.000000	0.000000	0	217	0
2100	33	1	1	0.000000	165.363636	157.030303	0.000000	0.000000	0	93	0
2101	209	1	2	0.000000	237.712919	181.688995	0.000000	0.000000	0	263	0
2102	645	2	1	0.000000	230.513178	198.203101	0.000000	0.000000	0	606	0
2103	1	1	1	0.000000	207.000000	198.000000	0.000000	0.000000	0	92	0
2104	108	1	1	0.000000	262.888889	218.250000	0.000000	0.000000	0	186	0
2105	65	1	1	0.000000	229.707692	224.138462	0.000000	0.000000	0	136	0
2106	1	0	0	0.000000	123.000000	74.000000	0.000000	0.000000	0	68	0
2107	2	1	1	0.000000	61.000000	61.000000	0.000000	0.000000	0	33	0
2108	713	0	0	0.000000	68.180926	66.988780	0.000000	0.000000	0	158	0
2109	350	1	1	0.000000	133.308571	121.711429	0.000000	0.000000	0	209	0
2110	20950	0	0	0.000000	73.447589	71.368926	0.000000	0.000000	0	4355	0
2111	12361	0	0	0.000000	66.461290	64.493164	0.000000	0.000000	0	2386	0
2112	39655	0	0	0.000000	70.664002	14.948077	0.000000	0.000000	0	7991	0
2113	16705	0	1	0.000000	74.349536	71.955642	0.000000	0.000000	0	3519	0
2114	4054	1	1	0.000000	70.244450	68.048594	0.000000	0.000000	0	902	0
2115	2	0	0	0.000000	145.000000	80.500000	0.000000	0.000000	0	71	0
2116	4	1	2	0.000000	328.000000	185.000000	0.000000	0.000000	0	599	0
2117	5594	0	1	0.000000	75.820343	72.826064	0.000000	0.000000	0	1224	0
2118	6500	1	1	0.000000	146.894000	138.969077	0.000000	0.000000	0	2722	0
2119	27075	1	0	0.000000	79.517784	76.787516	0.000000	0.000000	0	6122	0
2120	1	0	0	0.000000	138.000000	2.000000	0.000000	0.000000	0	31	0
2121	29	1	1	0.000000	57.862069	55.379310	0.000000	0.000000	0	57	0
2122	1	1	2	0.000000	285.000000	144.000000	0.000000	0.000000	0	150	0
2123	5	1	1	0.000000	202.600000	62.000000	0.000000	0.000000	0	104	0
2124	1	2	3	0.000000	218.000000	210.000000	0.000000	0.000000	0	98	0
2125	27	1	1	0.000000	112.148148	100.333333	0.000000	0.000000	0	56	0
2126	1	2	1	0.000000	132.000000	132.000000	0.000000	0.000000	0	69	0
2127	14	2	1	0.000000	126.214286	124.428571	0.000000	0.000000	0	71	0
2128	7	1	1	0.000000	66.714286	63.000000	0.000000	0.000000	0	35	0
2129	51924	1	0	0.000000	72.758378	5.295220	0.000000	0.000000	0	10935	0
2130	1	2	1	0.000000	134.000000	132.000000	0.000000	0.000000	0	61	0
2131	16	0	0	0.000000	158.437500	157.000000	0.000000	0.000000	0	84	0
2132	53289	1	0	0.000000	67.616957	43.001370	0.000000	0.000000	0	10206	0
2133	1	0	0	0.000000	128.000000	73.000000	0.000000	0.000000	0	67	0
2134	3	2	0	0.000000	217.000000	204.333333	0.000000	0.000000	0	105	0
2135	14	1	1	0.000000	93.214286	91.285714	0.000000	0.000000	0	49	0
2136	5	1	1	0.000000	85.200000	81.800000	0.000000	0.000000	0	43	0
2137	1156	0	0	0.000000	87.683391	85.602076	0.000000	0.000000	0	302	0
2138	398	1	1	0.000000	59.934673	56.733668	0.000000	0.000000	0	101	0
2139	36	1	1	0.000000	76.305556	76.305556	0.000000	0.000000	0	50	0
2140	1	1	1	0.000000	72.000000	72.000000	0.000000	0.000000	0	37	0
2141	26	1	1	0.000000	69.500000	22.038462	0.000000	0.000000	0	77	0
2142	1	2	0	0.000000	168.000000	166.000000	0.000000	0.000000	0	83	0
2143	1	2	0	0.000000	172.000000	2.000000	0.000000	0.000000	0	46	0
2144	4	1	1	0.000000	159.250000	157.250000	0.000000	0.000000	0	74	0
2145	112275	1	0	0.000000	77.552349	50.972505	0.000000	0.000000	0	24946	0
2146	13525	0	2	0.000000	82.355490	37.195416	0.000000	0.000000	0	3222	0
2147	27	2	1	0.000000	63.629630	52.111111	0.000000	0.000000	0	55	0
2148	24	1	1	0.000000	51.541667	50.291667	0.000000	0.000000	0	31	0
2149	35	1	1	0.000000	41.514286	39.885714	0.000000	0.000000	0	23	0
2150	2	1	1	0.000000	80.500000	80.500000	0.000000	0.000000	0	42	0
2151	1	1	1	0.000000	78.000000	77.000000	0.000000	0.000000	0	37	0
2152	27	1	1	0.000000	75.629630	74.888889	0.000000	0.000000	0	42	0
2153	2	1	1	0.000000	243.000000	84.000000	0.000000	0.000000	0	51	0
2154	30944	1	0	0.000000	68.453335	23.961608	0.000000	0.000000	0	6075	0
2155	1	0	0	0.000000	138.000000	74.000000	0.000000	0.000000	0	39	0
2156	12	0	0	0.000000	126.750000	126.750000	0.000000	0.000000	0	66	0
2157	3	0	0	0.000000	174.000000	174.000000	0.000000	0.000000	0	73	0
2158	5	0	0	0.000000	174.600000	174.600000	0.000000	0.000000	0	89	0
2159	50550	1	1	0.000000	71.258595	24.258833	0.000000	0.000000	0	10287	0
2160	1	2	1	0.000000	172.000000	75.000000	0.000000	0.000000	0	84	0
2161	17	1	1	0.000000	1033.117647	952.176471	0.000000	0.000000	0	619	0
2162	1	2	2	0.000000	1697.000000	1642.000000	0.000000	0.000000	0	899	0
2163	42	1	2	0.000000	1717.214286	1109.285714	0.000000	0.000000	0	1224	0
2164	5	1	1	0.000000	1345.600000	1305.600000	0.000000	0.000000	0	759	0
2165	4	1	2	0.000000	2109.500000	1174.250000	0.000000	0.000000	0	1170	0
2166	87	1	1	0.000000	1214.850575	968.218391	0.000000	0.000000	0	815	0
2167	15	1	2	0.000000	2024.000000	729.800000	0.000000	0.000000	0	1023	0
2168	1	1	1	0.000000	1813.000000	1048.000000	0.000000	0.000000	0	875	0
2169	9	1	1	0.000000	1309.222222	843.777778	0.000000	0.000000	0	660	0
2170	17	1	2	0.000000	2094.000000	978.294118	0.000000	0.000000	0	1088	0
2171	16	1	1	0.000000	606.750000	598.875000	0.000000	0.000000	0	318	0
2172	1	1	1	0.000000	625.000000	625.000000	0.000000	0.000000	0	281	0
2173	58	2	2	0.000000	2325.034483	1511.396552	0.000000	0.000000	0	1447	0
2174	2	1	1	0.000000	1370.000000	1317.000000	0.000000	0.000000	0	675	0
2175	46	1	1	0.000000	1285.717391	774.369565	0.000000	0.000000	0	868	0
2176	46	1	1	0.000000	817.717391	655.304348	0.000000	0.000000	0	574	0
2177	62	2	2	0.000000	2197.483871	1115.645161	0.000000	0.000000	0	1621	0
2178	1	1	1	0.000000	2272.000000	1282.000000	0.000000	0.000000	0	1188	0
2179	1	1	1	0.000000	1378.000000	1320.000000	0.000000	0.000000	0	694	0
2180	2	1	1	0.000000	871.000000	871.000000	0.000000	0.000000	0	428	0
2181	8541	0	1	0.000000	74.660110	71.867346	0.000000	0.000000	0	1806	0
2182	1	1	3	0.000000	230.000000	229.000000	0.000000	0.000000	0	56	0
2183	2	1	2	0.000000	415.500000	414.500000	0.000000	0.000000	0	85	0
2184	49	1	1	0.000000	54.040816	52.551020	0.000000	0.000000	0	39	0
2185	35330	1	1	0.000000	74.210982	71.705208	0.000000	0.000000	0	7469	0
2186	1	3	1	0.000000	172.000000	172.000000	0.000000	0.000000	0	50	0
2187	49	1	1	0.000000	48.795918	48.795918	0.000000	0.000000	0	32	0
2188	49	1	1	0.000000	62.408163	61.979592	0.000000	0.000000	0	37	0
2189	50	1	1	0.000000	59.240000	59.240000	0.000000	0.000000	0	38	0
2190	1	2	1	0.000000	127.000000	127.000000	0.000000	0.000000	0	46	0
2191	49	1	1	0.000000	61.918367	60.204082	0.000000	0.000000	0	40	0
2192	47	1	1	0.000000	62.148936	60.808511	0.000000	0.000000	0	41	0
2193	1	0	0	0.000000	113.000000	111.000000	0.000000	0.000000	0	49	0
2194	2	0	0	0.000000	149.000000	147.500000	0.000000	0.000000	0	76	0
2195	87	1	1	0.000000	707.287356	575.149425	0.000000	0.000000	0	510	0
2196	9	1	1	0.000000	817.888889	814.444444	0.000000	0.000000	0	427	0
2197	1	1	1	0.000000	887.000000	887.000000	0.000000	0.000000	0	462	0
2198	18	1	1	0.000000	74.944444	70.611111	0.000000	0.000000	0	48	0
2199	1	1	2	0.000000	146.000000	145.000000	0.000000	0.000000	0	75	0
2200	31	1	0	0.000000	70.096774	68.838710	0.000000	0.000000	0	46	0
2201	7379	1	0	0.000000	73.928039	70.725708	0.000000	0.000000	0	1633	0
2202	2	1	1	0.000000	82.000000	82.000000	0.000000	0.000000	0	41	0
2203	18352	0	1	0.000000	67.631539	65.727659	0.000000	0.000000	0	3613	0
2204	7053	1	0	0.000000	81.559053	78.803346	0.000000	0.000000	0	1623	0
2205	9	1	1	0.000000	2531.111111	2224.777778	0.000000	0.000000	0	1331	0
2206	11	2	2	0.000000	2793.818182	2230.272727	0.000000	0.000000	0	1463	0
2207	18	1	1	0.000000	64.500000	62.555556	0.000000	0.000000	0	42	0
2208	7336	1	0	0.000000	53.145447	51.867639	0.000000	0.000000	0	1129	0
2209	2617	1	0	0.000000	80.294612	78.012992	0.000000	0.000000	0	623	0
2210	44	1	1	0.000000	77.068182	75.045455	0.000000	0.000000	0	51	0
2211	692	1	0	0.000000	63.241329	60.656069	0.000000	0.000000	0	143	0
2212	1	1	1	0.000000	2000.000000	1956.000000	0.000000	0.000000	0	979	0
2213	5733	1	0	0.000000	72.996163	70.726496	0.000000	0.000000	0	1223	0
2214	1	2	2	0.000000	198.000000	194.000000	0.000000	0.000000	0	98	0
2215	16	1	1	0.000000	98.500000	97.687500	0.000000	0.000000	0	58	0
2216	1020	2	1	0.000000	187.483333	172.941176	0.000000	0.000000	0	684	0
2217	14	1	1	0.000000	98.428571	94.642857	0.000000	0.000000	0	53	0
2218	105	1	1	0.000000	100.095238	98.895238	0.000000	0.000000	0	73	0
2219	1284	1	1	0.000000	65.364486	64.242212	0.000000	0.000000	0	261	0
2220	3	2	1	0.000000	285.000000	276.333333	0.000000	0.000000	0	140	0
2221	866	1	1	0.000000	148.469977	140.906467	0.000000	0.000000	0	459	0
2222	1	2	1	0.000000	528.000000	520.000000	0.000000	0.000000	0	252	0
2223	1	2	1	0.000000	306.000000	306.000000	0.000000	0.000000	0	152	0
2224	386	1	1	0.000000	174.274611	170.409326	0.000000	0.000000	0	247	0
2225	2	2	2	0.000000	264.000000	258.500000	0.000000	0.000000	0	131	0
2226	48	1	1	0.000000	163.666667	160.625000	0.000000	0.000000	0	91	0
2227	387	1	1	0.000000	143.266150	137.111111	0.000000	0.000000	0	218	0
2228	1619	0	1	0.000000	66.640519	65.408277	0.000000	0.000000	0	314	0
2229	144	2	2	0.000000	212.409722	166.597222	0.000000	0.000000	0	210	0
2230	54	1	1	0.000000	229.055556	148.222222	0.000000	0.000000	0	143	0
2231	203	2	2	0.000000	277.029557	192.862069	0.000000	0.000000	0	301	0
2232	257	1	1	0.000000	85.712062	81.661479	0.000000	0.000000	0	151	0
2233	10	1	2	0.000000	180.800000	170.500000	0.000000	0.000000	0	99	0
2234	900	1	2	0.000000	174.284444	142.938889	0.000000	0.000000	0	609	0
2235	16	1	0	0.000000	82.125000	78.500000	0.000000	0.000000	0	46	0
2236	7296	1	1	0.000000	75.500000	73.148300	0.000000	0.000000	0	1698	0
2237	1	1	1	0.000000	105.000000	101.000000	0.000000	0.000000	0	55	0
2238	24	2	2	0.000000	191.625000	163.958333	0.000000	0.000000	0	112	0
2239	12	1	1	0.000000	106.250000	105.250000	0.000000	0.000000	0	59	0
2240	114	2	2	0.000000	179.912281	144.850877	0.000000	0.000000	0	173	0
2241	2	2	3	0.000000	276.500000	275.500000	0.000000	0.000000	0	103	0
2242	4	2	1	0.000000	189.750000	189.250000	0.000000	0.000000	0	98	0
2243	21	1	1	0.000000	107.047619	106.095238	0.000000	0.000000	0	59	0
2244	33	2	2	0.000000	206.939394	137.848485	0.000000	0.000000	0	115	0
2245	63	1	1	0.000000	101.888889	100.555556	0.000000	0.000000	0	59	0
2246	41	1	1	0.000000	102.000000	100.878049	0.000000	0.000000	0	67	0
2247	67	2	2	0.000000	205.716418	74.179104	0.000000	0.000000	0	148	0
2248	63	1	1	0.000000	107.968254	105.111111	0.000000	0.000000	0	74	0
2249	1	1	1	0.000000	85.000000	85.000000	0.000000	0.000000	0	46	0
2250	36	1	1	0.000000	85.750000	84.861111	0.000000	0.000000	0	51	0
2251	10	1	1	0.000000	82.200000	82.200000	0.000000	0.000000	0	43	0
2252	33	1	1	0.000000	89.363636	89.363636	0.000000	0.000000	0	54	0
2253	3	1	1	0.000000	76.333333	73.333333	0.000000	0.000000	0	40	0
2254	6	2	0	0.000000	190.166667	181.500000	0.000000	0.000000	0	101	0
2255	11485	1	1	0.000000	89.363169	15.179800	0.000000	0.000000	0	2972	0
2256	2	2	0	0.000000	117.500000	115.500000	0.000000	0.000000	0	58	0
2257	2	1	1	0.000000	53.000000	53.000000	0.000000	0.000000	0	28	0
2258	18	1	1	0.000000	62.388889	62.000000	0.000000	0.000000	0	34	0
2259	8	2	1	0.000000	902.500000	397.500000	0.000000	0.000000	0	467	0
2260	20	2	2	0.000000	947.100000	589.650000	0.000000	0.000000	0	509	0
2261	6	1	1	0.000000	817.500000	375.333333	0.000000	0.000000	0	409	0
2262	11715	0	0	0.000000	77.324456	57.445156	0.000000	0.000000	0	2579	0
2263	5767	0	1	0.000000	76.382001	74.086527	0.000000	0.000000	0	1232	0
2264	18	2	0	0.000000	151.944444	150.777778	0.000000	0.000000	0	96	0
2265	33	1	1	0.000000	72.212121	70.515152	0.000000	0.000000	0	39	0
2266	1	2	2	0.000000	156.000000	156.000000	0.000000	0.000000	0	76	0
2267	32	1	1	0.000000	63.062500	63.062500	0.000000	0.000000	0	38	0
2268	27	0	2	0.000000	159.518519	146.148148	0.000000	0.000000	0	88	0
2269	3376	0	1	0.000000	76.406694	72.088566	0.000000	0.000000	0	818	0
2270	32	1	1	0.000000	91.312500	91.312500	0.000000	0.000000	0	53	0
2271	28	2	2	0.000000	180.071429	174.857143	0.000000	0.000000	0	99	0
2272	226	2	1	0.000000	150.938053	125.539823	0.000000	0.000000	0	184	0
2273	89	2	2	0.000000	186.191011	129.910112	0.000000	0.000000	0	146	0
2274	3	2	2	0.000000	110.333333	110.333333	0.000000	0.000000	0	62	0
2275	8	1	1	0.000000	56.000000	56.000000	0.000000	0.000000	0	34	0
2276	13	1	2	0.000000	122.076923	121.307692	0.000000	0.000000	0	74	0
2277	643	2	2	0.000000	236.587869	167.958009	0.000000	0.000000	0	545	0
2278	51	1	1	0.000000	69.784314	67.764706	0.000000	0.000000	0	48	0
2279	39	2	1	0.000000	128.974359	77.410256	0.000000	0.000000	0	80	0
2280	24	1	2	0.000000	125.791667	67.000000	0.000000	0.000000	0	74	0
2281	501	2	2	0.000000	103.570858	79.221557	0.000000	0.000000	0	204	0
2282	43	1	1	0.000000	81.186047	57.674419	0.000000	0.000000	0	63	0
2283	26	2	2	0.000000	156.000000	130.692308	0.000000	0.000000	0	95	0
2284	30	1	1	0.000000	107.266667	64.100000	0.000000	0.000000	0	66	0
2285	3	2	2	0.000000	170.000000	170.000000	0.000000	0.000000	0	93	0
2286	48	2	1	0.000000	105.833333	69.875000	0.000000	0.000000	0	64	0
2287	1234	1	1	0.000000	69.682334	67.098865	0.000000	0.000000	0	270	0
2288	1039	2	2	0.000000	166.612127	154.652551	0.000000	0.000000	0	536	0
2289	1589	2	2	0.000000	589.109503	451.422907	0.000000	0.000000	0	3014	0
2290	16	1	1	0.000000	515.625000	326.937500	0.000000	0.000000	0	285	0
2291	15	1	1	0.000000	76.666667	76.666667	0.000000	0.000000	0	45	0
2292	3	1	1	0.000000	95.333333	95.333333	0.000000	0.000000	0	46	0
2293	2	1	0	0.000000	155.000000	154.000000	0.000000	0.000000	0	76	0
2294	11	1	1	0.000000	60.636364	16.363636	0.000000	0.000000	0	25	0
2295	1	0	2	0.000000	124.000000	64.000000	0.000000	0.000000	0	64	0
2296	2628	0	0	0.000000	68.717656	66.099696	0.000000	0.000000	0	536	0
2297	5	1	1	0.000000	65.000000	65.000000	0.000000	0.000000	0	32	0
2298	23791	0	0	0.000000	73.140473	70.886344	0.000000	0.000000	0	4959	0
2299	38437	0	0	0.000000	68.775243	18.613055	0.000000	0.000000	0	7554	0
2300	19	2	1	0.000000	104.894737	104.894737	0.000000	0.000000	0	64	0
2301	102	1	1	0.000000	112.049020	110.039216	0.000000	0.000000	0	82	0
2302	1	1	1	0.000000	87.000000	87.000000	0.000000	0.000000	0	48	0
2303	1	1	3	0.000000	580.000000	174.000000	0.000000	0.000000	0	273	0
2304	3	1	1	0.000000	78.666667	76.666667	0.000000	0.000000	0	39	0
2305	33814	1	1	0.000000	83.113119	80.310315	0.000000	0.000000	0	8030	0
2306	43	1	1	0.000000	88.534884	88.255814	0.000000	0.000000	0	52	0
2307	13610	0	0	0.000000	73.163850	24.277663	0.000000	0.000000	0	2902	0
2308	12	1	1	0.000000	148.583333	148.500000	0.000000	0.000000	0	69	0
2309	1	2	1	0.000000	391.000000	129.000000	0.000000	0.000000	0	183	0
2310	4	2	1	0.000000	158.250000	156.250000	0.000000	0.000000	0	77	0
2311	502	1	1	0.000000	123.800797	120.577689	0.000000	0.000000	0	226	0
2312	21	1	1	0.000000	62.761905	62.476190	0.000000	0.000000	0	41	0
2313	18	1	1	0.000000	75.500000	75.500000	0.000000	0.000000	0	39	0
2314	502	1	0	0.000000	56.137450	55.262948	0.000000	0.000000	0	112	0
2315	6	2	1	0.000000	126.333333	126.333333	0.000000	0.000000	0	78	0
2316	21	1	1	0.000000	69.190476	69.095238	0.000000	0.000000	0	35	0
2317	40	1	1	0.000000	76.900000	74.550000	0.000000	0.000000	0	56	0
2318	601	1	1	0.000000	38.361065	36.229617	0.000000	0.000000	0	156	0
2319	21	1	1	0.000000	75.476190	75.476190	0.000000	0.000000	0	46	0
2320	10	1	2	0.000000	174.700000	138.700000	0.000000	0.000000	0	89	0
2321	39	1	1	0.000000	158.897436	113.794872	0.000000	0.000000	0	98	0
2322	3	1	1	0.000000	194.000000	58.666667	0.000000	0.000000	0	95	0
2323	30	1	1	0.000000	80.133333	78.066667	0.000000	0.000000	0	52	0
2324	33	1	1	0.000000	191.757576	125.727273	0.000000	0.000000	0	118	0
2325	58	1	1	0.000000	95.379310	92.534483	0.000000	0.000000	0	61	0
2326	29	1	1	0.000000	82.586207	81.344828	0.000000	0.000000	0	49	0
2327	48	1	1	0.000000	66.958333	66.833333	0.000000	0.000000	0	47	0
2328	68	2	2	0.000000	215.323529	145.823529	0.000000	0.000000	0	136	0
2329	25	1	1	0.000000	112.280000	110.160000	0.000000	0.000000	0	67	0
2330	37	1	1	0.000000	128.648649	127.432432	0.000000	0.000000	0	69	0
2331	632	1	1	0.000000	70.936709	66.343354	0.000000	0.000000	0	258	0
2332	9	0	0	0.000000	157.666667	157.444444	0.000000	0.000000	0	92	0
2333	51	0	0	0.000000	152.588235	114.058824	0.000000	0.000000	0	113	0
2334	28	1	1	0.000000	82.107143	82.107143	0.000000	0.000000	0	50	0
2335	436	1	2	0.000000	57.919725	56.743119	0.000000	0.000000	0	187	0
2336	141	2	1	0.000000	121.085106	119.553191	0.000000	0.000000	0	148	0
2337	23	1	1	0.000000	77.217391	77.217391	0.000000	0.000000	0	41	0
2338	29	2	2	0.000000	330.965517	230.896552	0.000000	0.000000	0	178	0
2339	28	2	1	0.000000	210.500000	137.428571	0.000000	0.000000	0	121	0
2340	6	2	1	0.000000	256.833333	57.000000	0.000000	0.000000	0	145	0
2341	15	1	1	0.000000	172.800000	94.200000	0.000000	0.000000	0	103	0
2342	160	1	1	0.000000	170.550000	129.862500	0.000000	0.000000	0	163	0
2343	4	2	2	0.000000	206.500000	205.500000	0.000000	0.000000	0	96	0
2344	49	1	1	0.000000	108.938776	107.959184	0.000000	0.000000	0	66	0
2345	21	1	1	0.000000	91.142857	91.142857	0.000000	0.000000	0	51	0
2346	14	1	2	0.000000	227.500000	225.142857	0.000000	0.000000	0	139	0
2347	39	1	2	0.000000	175.205128	175.128205	0.000000	0.000000	0	112	0
2348	407	1	1	0.000000	63.859951	62.958231	0.000000	0.000000	0	132	0
2349	489	1	1	0.000000	33.895706	33.255624	0.000000	0.000000	0	198	0
2350	19	0	1	0.000000	101.842105	100.210526	0.000000	0.000000	0	87	0
2351	13	1	1	0.000000	40.461538	40.461538	0.000000	0.000000	0	21	0
2352	14	1	1	0.000000	48.571429	48.428571	0.000000	0.000000	0	25	0
2353	56	1	1	0.000000	135.857143	95.750000	0.000000	0.000000	0	99	0
2354	21	2	1	0.000000	183.523810	95.476190	0.000000	0.000000	0	98	0
2355	40	1	1	0.000000	91.475000	88.225000	0.000000	0.000000	0	47	0
